fips,age,race,sex,ethnicity,counts
2,83,ai_an,Female,hl,11
2,84,ai_an,Female,hl,5
2,85,ai_an,Female,hl,10
2,86,ai_an,Female,hl,8
2,87,ai_an,Female,hl,11
2,88,ai_an,Female,hl,10
2,89,ai_an,Female,hl,11
2,90,ai_an,Female,hl,15
2,91,ai_an,Female,hl,4
2,92,ai_an,Female,hl,2
2,93,ai_an,Female,hl,10
2,94,ai_an,Female,hl,10
2,95,ai_an,Female,hl,7
2,96,ai_an,Female,hl,13
2,97,ai_an,Female,hl,0
2,98,ai_an,Female,hl,9
2,99,ai_an,Female,hl,5
2,100,ai_an,Female,hl,1
2,105,ai_an,Female,hl,3
2,110,ai_an,Female,hl,10
3,0,ai_an,Male,hl,12
3,1,ai_an,Male,hl,3
3,2,ai_an,Male,hl,4
3,3,ai_an,Male,hl,9
3,4,ai_an,Male,hl,7
3,5,ai_an,Male,hl,3
3,6,ai_an,Male,hl,1
3,7,ai_an,Male,hl,6
3,8,ai_an,Male,hl,16
3,9,ai_an,Male,hl,18
3,10,ai_an,Male,hl,16
3,11,ai_an,Male,hl,14
3,12,ai_an,Male,hl,8
3,13,ai_an,Male,hl,2
3,14,ai_an,Male,hl,4
3,15,ai_an,Male,hl,8
3,16,ai_an,Male,hl,9
3,17,ai_an,Male,hl,5
3,18,ai_an,Male,hl,15
3,19,ai_an,Male,hl,17
3,20,ai_an,Male,hl,6
3,21,ai_an,Male,hl,7
3,22,ai_an,Male,hl,4
3,23,ai_an,Male,hl,12
3,24,ai_an,Male,hl,10
3,25,ai_an,Male,hl,6
3,26,ai_an,Male,hl,7
3,27,ai_an,Male,hl,2
3,28,ai_an,Male,hl,11
3,29,ai_an,Male,hl,16
3,30,ai_an,Male,hl,7
3,31,ai_an,Male,hl,4
3,32,ai_an,Male,hl,2
3,33,ai_an,Male,hl,3
3,34,ai_an,Male,hl,11
3,35,ai_an,Male,hl,12
3,36,ai_an,Male,hl,6
3,37,ai_an,Male,hl,1
3,38,ai_an,Male,hl,5
3,39,ai_an,Male,hl,7
3,40,ai_an,Male,hl,13
3,41,ai_an,Male,hl,6
3,42,ai_an,Male,hl,2
3,43,ai_an,Male,hl,5
3,44,ai_an,Male,hl,2
3,45,ai_an,Male,hl,11
3,46,ai_an,Male,hl,8
3,47,ai_an,Male,hl,4
3,48,ai_an,Male,hl,4
3,49,ai_an,Male,hl,1
3,50,ai_an,Male,hl,14
3,51,ai_an,Male,hl,11
3,52,ai_an,Male,hl,14
3,53,ai_an,Male,hl,2
3,54,ai_an,Male,hl,11
3,55,ai_an,Male,hl,4
3,56,ai_an,Male,hl,14
3,57,ai_an,Male,hl,1
3,58,ai_an,Male,hl,15
3,59,ai_an,Male,hl,3
3,60,ai_an,Male,hl,14
3,61,ai_an,Male,hl,0
3,62,ai_an,Male,hl,0
3,63,ai_an,Male,hl,8
3,64,ai_an,Male,hl,5
3,65,ai_an,Male,hl,6
3,66,ai_an,Male,hl,10
3,67,ai_an,Male,hl,6
3,68,ai_an,Male,hl,11
3,69,ai_an,Male,hl,16
3,70,ai_an,Male,hl,1
3,71,ai_an,Male,hl,11
3,72,ai_an,Male,hl,7
3,73,ai_an,Male,hl,22
3,74,ai_an,Male,hl,6
3,75,ai_an,Male,hl,5
3,76,ai_an,Male,hl,16
3,77,ai_an,Male,hl,8
3,78,ai_an,Male,hl,3
3,79,ai_an,Male,hl,9
3,80,ai_an,Male,hl,8
3,81,ai_an,Male,hl,2
3,82,ai_an,Male,hl,7
3,83,ai_an,Male,hl,3
3,84,ai_an,Male,hl,11
3,85,ai_an,Male,hl,16
3,86,ai_an,Male,hl,19
3,87,ai_an,Male,hl,8
3,88,ai_an,Male,hl,3
3,89,ai_an,Male,hl,14
3,90,ai_an,Male,hl,18
3,91,ai_an,Male,hl,2
3,92,ai_an,Male,hl,7
3,93,ai_an,Male,hl,12
3,94,ai_an,Male,hl,9
3,95,ai_an,Male,hl,2
3,96,ai_an,Male,hl,5
3,97,ai_an,Male,hl,11
3,98,ai_an,Male,hl,4
3,99,ai_an,Male,hl,3
3,100,ai_an,Male,hl,2
3,105,ai_an,Male,hl,26
3,110,ai_an,Male,hl,5
3,0,ai_an,Female,hl,1
3,1,ai_an,Female,hl,1
3,2,ai_an,Female,hl,2
3,3,ai_an,Female,hl,2
3,4,ai_an,Female,hl,16
3,5,ai_an,Female,hl,9
3,6,ai_an,Female,hl,6
3,7,ai_an,Female,hl,4
3,8,ai_an,Female,hl,9
3,9,ai_an,Female,hl,16
3,10,ai_an,Female,hl,4
3,11,ai_an,Female,hl,3
3,12,ai_an,Female,hl,18
3,13,ai_an,Female,hl,12
3,14,ai_an,Female,hl,9
3,15,ai_an,Female,hl,12
3,16,ai_an,Female,hl,10
3,17,ai_an,Female,hl,16
3,18,ai_an,Female,hl,2
3,19,ai_an,Female,hl,10
3,20,ai_an,Female,hl,7
3,21,ai_an,Female,hl,3
3,22,ai_an,Female,hl,5
3,23,ai_an,Female,hl,2
3,24,ai_an,Female,hl,3
3,25,ai_an,Female,hl,6
3,26,ai_an,Female,hl,4
3,27,ai_an,Female,hl,4
3,28,ai_an,Female,hl,5
3,29,ai_an,Female,hl,23
3,30,ai_an,Female,hl,7
3,31,ai_an,Female,hl,23
3,32,ai_an,Female,hl,19
3,33,ai_an,Female,hl,7
3,34,ai_an,Female,hl,4
3,35,ai_an,Female,hl,18
3,36,ai_an,Female,hl,3
3,37,ai_an,Female,hl,3
3,38,ai_an,Female,hl,15
3,39,ai_an,Female,hl,8
3,40,ai_an,Female,hl,1
3,41,ai_an,Female,hl,5
3,42,ai_an,Female,hl,4
3,43,ai_an,Female,hl,8
3,44,ai_an,Female,hl,11
3,45,ai_an,Female,hl,10
3,46,ai_an,Female,hl,6
3,47,ai_an,Female,hl,1
3,48,ai_an,Female,hl,1
3,49,ai_an,Female,hl,4
3,50,ai_an,Female,hl,2
3,51,ai_an,Female,hl,9
3,52,ai_an,Female,hl,8
3,53,ai_an,Female,hl,6
3,54,ai_an,Female,hl,8
3,55,ai_an,Female,hl,6
3,56,ai_an,Female,hl,10
3,57,ai_an,Female,hl,9
3,58,ai_an,Female,hl,5
3,59,ai_an,Female,hl,5
3,60,ai_an,Female,hl,3
3,61,ai_an,Female,hl,0
3,62,ai_an,Female,hl,10
3,63,ai_an,Female,hl,8
3,64,ai_an,Female,hl,1
3,65,ai_an,Female,hl,15
3,66,ai_an,Female,hl,3
3,67,ai_an,Female,hl,1
3,68,ai_an,Female,hl,9
3,69,ai_an,Female,hl,7
3,70,ai_an,Female,hl,8
3,71,ai_an,Female,hl,7
3,72,ai_an,Female,hl,2
3,73,ai_an,Female,hl,1
3,74,ai_an,Female,hl,10
3,75,ai_an,Female,hl,7
3,76,ai_an,Female,hl,7
3,77,ai_an,Female,hl,18
3,78,ai_an,Female,hl,10
3,79,ai_an,Female,hl,9
3,80,ai_an,Female,hl,7
3,81,ai_an,Female,hl,6
3,82,ai_an,Female,hl,0
3,83,ai_an,Female,hl,8
3,84,ai_an,Female,hl,14
3,85,ai_an,Female,hl,7
3,86,ai_an,Female,hl,1
3,87,ai_an,Female,hl,9
3,88,ai_an,Female,hl,9
3,89,ai_an,Female,hl,3
3,90,ai_an,Female,hl,2
3,91,ai_an,Female,hl,6
3,92,ai_an,Female,hl,9
3,93,ai_an,Female,hl,10
3,94,ai_an,Female,hl,7
3,95,ai_an,Female,hl,8
3,96,ai_an,Female,hl,8
3,97,ai_an,Female,hl,27
3,98,ai_an,Female,hl,7
3,99,ai_an,Female,hl,8
3,100,ai_an,Female,hl,0
3,105,ai_an,Female,hl,14
3,110,ai_an,Female,hl,7
3,0,ai_an,Male,hl,5
3,1,ai_an,Male,hl,5
3,2,ai_an,Male,hl,10
3,3,ai_an,Male,hl,0
3,4,ai_an,Male,hl,6
3,5,ai_an,Male,hl,16
3,6,ai_an,Male,hl,1
3,7,ai_an,Male,hl,15
3,8,ai_an,Male,hl,25
3,9,ai_an,Male,hl,10
3,10,ai_an,Male,hl,9
3,11,ai_an,Male,hl,5
3,12,ai_an,Male,hl,17
3,13,ai_an,Male,hl,9
3,14,ai_an,Male,hl,6
3,15,ai_an,Male,hl,9
3,16,ai_an,Male,hl,6
3,17,ai_an,Male,hl,20
3,18,ai_an,Male,hl,9
3,19,ai_an,Male,hl,1
3,20,ai_an,Male,hl,6
3,21,ai_an,Male,hl,11
3,22,ai_an,Male,hl,12
3,23,ai_an,Male,hl,5
3,24,ai_an,Male,hl,1
3,25,ai_an,Male,hl,9
3,26,ai_an,Male,hl,4
3,27,ai_an,Male,hl,6
3,28,ai_an,Male,hl,20
3,29,ai_an,Male,hl,17
3,30,ai_an,Male,hl,2
3,31,ai_an,Male,hl,8
3,32,ai_an,Male,hl,16
3,33,ai_an,Male,hl,17
3,34,ai_an,Male,hl,20
3,35,ai_an,Male,hl,18
3,36,ai_an,Male,hl,3
3,37,ai_an,Male,hl,0
3,38,ai_an,Male,hl,6
3,39,ai_an,Male,hl,7
3,40,ai_an,Male,hl,3
3,41,ai_an,Male,hl,8
3,42,ai_an,Male,hl,8
3,43,ai_an,Male,hl,6
3,44,ai_an,Male,hl,5
3,45,ai_an,Male,hl,8
3,46,ai_an,Male,hl,4
3,47,ai_an,Male,hl,2
3,48,ai_an,Male,hl,7
3,49,ai_an,Male,hl,11
3,50,ai_an,Male,hl,4
3,51,ai_an,Male,hl,15
3,52,ai_an,Male,hl,1
3,53,ai_an,Male,hl,7
3,54,ai_an,Male,hl,6
3,55,ai_an,Male,hl,8
3,56,ai_an,Male,hl,26
3,57,ai_an,Male,hl,0
3,58,ai_an,Male,hl,1
3,59,ai_an,Male,hl,15
3,60,ai_an,Male,hl,8
3,61,ai_an,Male,hl,1
3,62,ai_an,Male,hl,4
3,63,ai_an,Male,hl,15
3,64,ai_an,Male,hl,24
3,65,ai_an,Male,hl,17
3,66,ai_an,Male,hl,16
3,67,ai_an,Male,hl,3
3,68,ai_an,Male,hl,11
3,69,ai_an,Male,hl,1
3,70,ai_an,Male,hl,1
3,71,ai_an,Male,hl,4
3,72,ai_an,Male,hl,29
3,73,ai_an,Male,hl,3
3,74,ai_an,Male,hl,15
3,75,ai_an,Male,hl,0
3,76,ai_an,Male,hl,11
3,77,ai_an,Male,hl,7
3,78,ai_an,Male,hl,13
3,79,ai_an,Male,hl,0
3,80,ai_an,Male,hl,14
3,81,ai_an,Male,hl,1
3,82,ai_an,Male,hl,4
3,83,ai_an,Male,hl,11
3,84,ai_an,Male,hl,9
3,85,ai_an,Male,hl,3
3,86,ai_an,Male,hl,17
3,87,ai_an,Male,hl,8
3,88,ai_an,Male,hl,7
3,89,ai_an,Male,hl,18
3,90,ai_an,Male,hl,7
3,91,ai_an,Male,hl,11
3,92,ai_an,Male,hl,9
3,93,ai_an,Male,hl,11
3,94,ai_an,Male,hl,13
3,95,ai_an,Male,hl,2
3,96,ai_an,Male,hl,16
3,97,ai_an,Male,hl,6
3,98,ai_an,Male,hl,3
3,99,ai_an,Male,hl,16
3,100,ai_an,Male,hl,4
3,105,ai_an,Male,hl,9
3,110,ai_an,Male,hl,1
3,0,ai_an,Female,hl,1
3,1,ai_an,Female,hl,0
3,2,ai_an,Female,hl,16
3,3,ai_an,Female,hl,9
3,4,ai_an,Female,hl,7
3,5,ai_an,Female,hl,14
3,6,ai_an,Female,hl,1
3,7,ai_an,Female,hl,6
3,8,ai_an,Female,hl,9
3,9,ai_an,Female,hl,29
3,10,ai_an,Female,hl,18
3,11,ai_an,Female,hl,5
3,12,ai_an,Female,hl,8
3,13,ai_an,Female,hl,25
3,14,ai_an,Female,hl,9
3,15,ai_an,Female,hl,9
3,16,ai_an,Female,hl,7
3,17,ai_an,Female,hl,1
3,18,ai_an,Female,hl,18
3,19,ai_an,Female,hl,4
3,20,ai_an,Female,hl,10
3,21,ai_an,Female,hl,20
3,22,ai_an,Female,hl,7
3,23,ai_an,Female,hl,9
3,24,ai_an,Female,hl,3
3,25,ai_an,Female,hl,17
3,26,ai_an,Female,hl,2
3,27,ai_an,Female,hl,9
3,28,ai_an,Female,hl,10
3,29,ai_an,Female,hl,1
3,30,ai_an,Female,hl,21
3,31,ai_an,Female,hl,1
3,32,ai_an,Female,hl,17
3,33,ai_an,Female,hl,8
3,34,ai_an,Female,hl,13
3,35,ai_an,Female,hl,5
3,36,ai_an,Female,hl,13
3,37,ai_an,Female,hl,9
3,38,ai_an,Female,hl,11
3,39,ai_an,Female,hl,2
3,40,ai_an,Female,hl,10
3,41,ai_an,Female,hl,17
3,42,ai_an,Female,hl,7
3,43,ai_an,Female,hl,6
3,44,ai_an,Female,hl,17
3,45,ai_an,Female,hl,9
3,46,ai_an,Female,hl,6
3,47,ai_an,Female,hl,2
3,48,ai_an,Female,hl,6
3,49,ai_an,Female,hl,22
3,50,ai_an,Female,hl,3
3,51,ai_an,Female,hl,17
3,52,ai_an,Female,hl,13
3,53,ai_an,Female,hl,1
3,54,ai_an,Female,hl,1
3,55,ai_an,Female,hl,7
3,56,ai_an,Female,hl,5
3,57,ai_an,Female,hl,11
3,58,ai_an,Female,hl,10
3,59,ai_an,Female,hl,11
3,60,ai_an,Female,hl,24
3,61,ai_an,Female,hl,6
3,62,ai_an,Female,hl,2
3,63,ai_an,Female,hl,10
3,64,ai_an,Female,hl,22
3,65,ai_an,Female,hl,1
3,66,ai_an,Female,hl,0
3,67,ai_an,Female,hl,9
3,68,ai_an,Female,hl,9
3,69,ai_an,Female,hl,6
3,70,ai_an,Female,hl,0
3,71,ai_an,Female,hl,2
3,72,ai_an,Female,hl,5
3,73,ai_an,Female,hl,3
3,74,ai_an,Female,hl,6
3,75,ai_an,Female,hl,13
3,76,ai_an,Female,hl,6
3,77,ai_an,Female,hl,20
3,78,ai_an,Female,hl,14
3,79,ai_an,Female,hl,8
3,80,ai_an,Female,hl,12
3,81,ai_an,Female,hl,9
3,82,ai_an,Female,hl,22
3,83,ai_an,Female,hl,9
3,84,ai_an,Female,hl,21
3,85,ai_an,Female,hl,6
3,86,ai_an,Female,hl,1
3,87,ai_an,Female,hl,2
3,88,ai_an,Female,hl,2
3,89,ai_an,Female,hl,6
3,90,ai_an,Female,hl,5
3,91,ai_an,Female,hl,13
3,92,ai_an,Female,hl,9
3,93,ai_an,Female,hl,1
3,94,ai_an,Female,hl,6
3,95,ai_an,Female,hl,6
3,96,ai_an,Female,hl,5
3,97,ai_an,Female,hl,7
3,98,ai_an,Female,hl,8
3,99,ai_an,Female,hl,1
3,100,ai_an,Female,hl,13
3,105,ai_an,Female,hl,3
3,110,ai_an,Female,hl,14
3,0,a,Male,hl,5
3,1,a,Male,hl,13
3,2,a,Male,hl,6
3,3,a,Male,hl,8
3,4,a,Male,hl,4
3,5,a,Male,hl,3
3,6,a,Male,hl,12
3,7,a,Male,hl,0
3,8,a,Male,hl,2
3,9,a,Male,hl,9
3,10,a,Male,hl,19
3,11,a,Male,hl,7
3,12,a,Male,hl,3
3,13,a,Male,hl,17
3,14,a,Male,hl,15
3,15,a,Male,hl,3
3,16,a,Male,hl,14
3,17,a,Male,hl,13
3,18,a,Male,hl,1
3,19,a,Male,hl,23
3,20,a,Male,hl,15
3,21,a,Male,hl,28
3,22,a,Male,hl,4
3,23,a,Male,hl,18
3,24,a,Male,hl,4
3,25,a,Male,hl,10
3,26,a,Male,hl,3
3,27,a,Male,hl,8
3,28,a,Male,hl,8
3,29,a,Male,hl,2
3,30,a,Male,hl,3
3,31,a,Male,hl,6
3,32,a,Male,hl,16
3,33,a,Male,hl,6
3,34,a,Male,hl,2
3,35,a,Male,hl,10
3,36,a,Male,hl,1
3,37,a,Male,hl,21
3,38,a,Male,hl,4
3,39,a,Male,hl,5
3,40,a,Male,hl,12
3,41,a,Male,hl,6
3,42,a,Male,hl,11
3,43,a,Male,hl,9
3,44,a,Male,hl,16
3,45,a,Male,hl,4
3,46,a,Male,hl,3
3,47,a,Male,hl,1
3,48,a,Male,hl,11
3,49,a,Male,hl,3
3,50,a,Male,hl,6
3,51,a,Male,hl,10
3,52,a,Male,hl,11
3,53,a,Male,hl,16
3,54,a,Male,hl,2
3,55,a,Male,hl,2
3,56,a,Male,hl,11
3,57,a,Male,hl,10
3,58,a,Male,hl,2
3,59,a,Male,hl,2
3,60,a,Male,hl,3
3,61,a,Male,hl,8
3,62,a,Male,hl,4
3,63,a,Male,hl,15
3,64,a,Male,hl,9
3,65,a,Male,hl,2
3,66,a,Male,hl,10
3,67,a,Male,hl,2
3,68,a,Male,hl,9
3,69,a,Male,hl,22
3,70,a,Male,hl,11
3,71,a,Male,hl,0
3,72,a,Male,hl,26
3,73,a,Male,hl,8
3,74,a,Male,hl,4
3,75,a,Male,hl,0
3,76,a,Male,hl,7
3,77,a,Male,hl,2
3,78,a,Male,hl,10
3,79,a,Male,hl,7
3,80,a,Male,hl,6
3,81,a,Male,hl,2
3,82,a,Male,hl,2
3,83,a,Male,hl,5
3,84,a,Male,hl,6
3,85,a,Male,hl,1
3,86,a,Male,hl,5
3,87,a,Male,hl,5
3,88,a,Male,hl,17
3,89,a,Male,hl,10
3,90,a,Male,hl,13
3,91,a,Male,hl,13
3,92,a,Male,hl,7
3,93,a,Male,hl,9
3,94,a,Male,hl,2
3,95,a,Male,hl,16
3,96,a,Male,hl,7
3,97,a,Male,hl,7
3,98,a,Male,hl,1
3,99,a,Male,hl,4
3,100,a,Male,hl,0
3,105,a,Male,hl,1
3,110,a,Male,hl,10
3,0,a,Female,hl,4
3,1,a,Female,hl,2
3,2,a,Female,hl,13
3,3,a,Female,hl,17
3,4,a,Female,hl,14
3,5,a,Female,hl,0
3,6,a,Female,hl,7
3,7,a,Female,hl,9
3,8,a,Female,hl,11
3,9,a,Female,hl,2
3,10,a,Female,hl,3
3,11,a,Female,hl,18
3,12,a,Female,hl,1
3,13,a,Female,hl,0
3,14,a,Female,hl,2
3,15,a,Female,hl,4
3,16,a,Female,hl,15
3,17,a,Female,hl,0
3,18,a,Female,hl,2
3,19,a,Female,hl,2
3,20,a,Female,hl,13
3,21,a,Female,hl,7
3,22,a,Female,hl,1
3,23,a,Female,hl,1
3,24,a,Female,hl,5
3,25,a,Female,hl,11
3,26,a,Female,hl,26
3,27,a,Female,hl,8
3,28,a,Female,hl,4
3,29,a,Female,hl,9
3,30,a,Female,hl,6
3,31,a,Female,hl,4
3,32,a,Female,hl,19
3,33,a,Female,hl,20
3,34,a,Female,hl,2
3,35,a,Female,hl,7
3,36,a,Female,hl,12
3,37,a,Female,hl,3
3,38,a,Female,hl,2
3,39,a,Female,hl,2
3,40,a,Female,hl,9
3,41,a,Female,hl,2
3,42,a,Female,hl,17
3,43,a,Female,hl,15
3,44,a,Female,hl,6
3,45,a,Female,hl,11
3,46,a,Female,hl,5
3,47,a,Female,hl,6
3,48,a,Female,hl,8
3,49,a,Female,hl,3
3,50,a,Female,hl,6
3,51,a,Female,hl,10
3,52,a,Female,hl,9
3,53,a,Female,hl,2
3,54,a,Female,hl,20
3,55,a,Female,hl,6
3,56,a,Female,hl,4
3,57,a,Female,hl,5
3,58,a,Female,hl,14
3,59,a,Female,hl,6
3,60,a,Female,hl,22
3,61,a,Female,hl,5
3,62,a,Female,hl,22
3,63,a,Female,hl,6
3,64,a,Female,hl,7
3,65,a,Female,hl,1
3,66,a,Female,hl,4
3,67,a,Female,hl,2
3,68,a,Female,hl,4
3,69,a,Female,hl,8
3,70,a,Female,hl,13
3,71,a,Female,hl,7
3,72,a,Female,hl,20
3,73,a,Female,hl,5
3,74,a,Female,hl,18
3,75,a,Female,hl,1
3,76,a,Female,hl,7
3,77,a,Female,hl,8
3,78,a,Female,hl,9
3,79,a,Female,hl,7
3,80,a,Female,hl,4
3,81,a,Female,hl,7
3,82,a,Female,hl,3
3,83,a,Female,hl,14
3,84,a,Female,hl,2
3,85,a,Female,hl,4
3,86,a,Female,hl,26
3,87,a,Female,hl,13
3,88,a,Female,hl,3
3,89,a,Female,hl,1
3,90,a,Female,hl,20
3,91,a,Female,hl,14
3,92,a,Female,hl,5
3,93,a,Female,hl,2
3,94,a,Female,hl,2
3,95,a,Female,hl,21
3,96,a,Female,hl,13
3,97,a,Female,hl,11
3,98,a,Female,hl,11
3,99,a,Female,hl,6
3,100,a,Female,hl,3
3,105,a,Female,hl,5
3,110,a,Female,hl,6
3,0,a,Male,hl,2
3,1,a,Male,hl,3
3,2,a,Male,hl,13
3,3,a,Male,hl,9
3,4,a,Male,hl,1
3,5,a,Male,hl,5
3,6,a,Male,hl,12
3,7,a,Male,hl,23
3,8,a,Male,hl,8
3,9,a,Male,hl,1
3,10,a,Male,hl,15
3,11,a,Male,hl,6
3,12,a,Male,hl,5
3,13,a,Male,hl,3
3,14,a,Male,hl,9
3,15,a,Male,hl,1
3,16,a,Male,hl,1
3,17,a,Male,hl,13
3,18,a,Male,hl,7
3,19,a,Male,hl,3
3,20,a,Male,hl,13
3,21,a,Male,hl,2
3,22,a,Male,hl,2
3,23,a,Male,hl,9
3,24,a,Male,hl,14
3,25,a,Male,hl,2
3,26,a,Male,hl,8
3,27,a,Male,hl,19
3,28,a,Male,hl,3
3,29,a,Male,hl,8
3,30,a,Male,hl,8
3,31,a,Male,hl,2
3,32,a,Male,hl,2
3,33,a,Male,hl,8
3,34,a,Male,hl,8
3,35,a,Male,hl,12
3,36,a,Male,hl,23
3,37,a,Male,hl,2
3,38,a,Male,hl,2
3,39,a,Male,hl,7
3,40,a,Male,hl,4
3,41,a,Male,hl,18
3,42,a,Male,hl,8
3,43,a,Male,hl,2
3,44,a,Male,hl,0
3,45,a,Male,hl,3
3,46,a,Male,hl,7
3,47,a,Male,hl,14
3,48,a,Male,hl,9
3,49,a,Male,hl,2
3,50,a,Male,hl,5
3,51,a,Male,hl,9
3,52,a,Male,hl,8
3,53,a,Male,hl,2
3,54,a,Male,hl,2
3,55,a,Male,hl,6
3,56,a,Male,hl,1
3,57,a,Male,hl,2
3,58,a,Male,hl,10
3,59,a,Male,hl,2
3,60,a,Male,hl,18
3,61,a,Male,hl,2
3,62,a,Male,hl,6
3,63,a,Male,hl,4
3,64,a,Male,hl,7
3,65,a,Male,hl,4
3,66,a,Male,hl,15
3,67,a,Male,hl,8
3,68,a,Male,hl,18
3,69,a,Male,hl,1
3,70,a,Male,hl,0
3,71,a,Male,hl,5
3,72,a,Male,hl,8
3,73,a,Male,hl,3
3,74,a,Male,hl,0
3,75,a,Male,hl,19
3,76,a,Male,hl,18
3,77,a,Male,hl,5
3,78,a,Male,hl,2
3,79,a,Male,hl,10
3,80,a,Male,hl,2
3,81,a,Male,hl,19
3,82,a,Male,hl,2
3,83,a,Male,hl,2
3,84,a,Male,hl,8
3,85,a,Male,hl,4
3,86,a,Male,hl,7
3,87,a,Male,hl,12
3,88,a,Male,hl,0
3,89,a,Male,hl,22
3,90,a,Male,hl,8
3,91,a,Male,hl,20
3,92,a,Male,hl,12
3,93,a,Male,hl,4
3,94,a,Male,hl,6
3,95,a,Male,hl,12
3,96,a,Male,hl,3
3,97,a,Male,hl,20
3,98,a,Male,hl,13
3,99,a,Male,hl,26
3,100,a,Male,hl,4
3,105,a,Male,hl,2
3,110,a,Male,hl,4
3,0,a,Female,hl,12
3,1,a,Female,hl,3
3,2,a,Female,hl,9
3,3,a,Female,hl,4
3,4,a,Female,hl,11
3,5,a,Female,hl,12
3,6,a,Female,hl,2
3,7,a,Female,hl,17
3,8,a,Female,hl,2
3,9,a,Female,hl,15
3,10,a,Female,hl,4
3,11,a,Female,hl,5
3,12,a,Female,hl,12
3,13,a,Female,hl,7
3,14,a,Female,hl,10
3,15,a,Female,hl,1
3,16,a,Female,hl,6
3,17,a,Female,hl,16
3,18,a,Female,hl,10
3,19,a,Female,hl,11
3,20,a,Female,hl,10
3,21,a,Female,hl,20
3,22,a,Female,hl,12
3,23,a,Female,hl,3
3,24,a,Female,hl,2
3,25,a,Female,hl,10
3,26,a,Female,hl,17
3,27,a,Female,hl,8
3,28,a,Female,hl,8
3,29,a,Female,hl,14
3,30,a,Female,hl,1
3,31,a,Female,hl,2
3,32,a,Female,hl,9
3,33,a,Female,hl,20
3,34,a,Female,hl,3
3,35,a,Female,hl,3
3,36,a,Female,hl,1
3,37,a,Female,hl,1
3,38,a,Female,hl,15
3,39,a,Female,hl,0
3,40,a,Female,hl,2
3,41,a,Female,hl,0
3,42,a,Female,hl,1
3,43,a,Female,hl,13
3,44,a,Female,hl,1
3,45,a,Female,hl,6
3,46,a,Female,hl,3
3,47,a,Female,hl,11
3,48,a,Female,hl,21
3,49,a,Female,hl,2
3,50,a,Female,hl,3
3,51,a,Female,hl,10
3,52,a,Female,hl,4
3,53,a,Female,hl,6
3,54,a,Female,hl,18
3,55,a,Female,hl,4
3,56,a,Female,hl,9
3,57,a,Female,hl,9
3,58,a,Female,hl,13
3,59,a,Female,hl,14
3,60,a,Female,hl,2
3,61,a,Female,hl,9
3,62,a,Female,hl,1
3,63,a,Female,hl,16
3,64,a,Female,hl,12
3,65,a,Female,hl,7
3,66,a,Female,hl,2
3,67,a,Female,hl,15
3,68,a,Female,hl,11
3,69,a,Female,hl,1
3,70,a,Female,hl,20
3,71,a,Female,hl,3
3,72,a,Female,hl,12
3,73,a,Female,hl,16
3,74,a,Female,hl,11
3,75,a,Female,hl,5
3,76,a,Female,hl,2
3,77,a,Female,hl,3
3,78,a,Female,hl,4
3,79,a,Female,hl,2
3,80,a,Female,hl,3
3,81,a,Female,hl,9
3,82,a,Female,hl,12
3,83,a,Female,hl,5
3,84,a,Female,hl,1
3,85,a,Female,hl,11
3,86,a,Female,hl,8
3,87,a,Female,hl,4
3,88,a,Female,hl,13
3,89,a,Female,hl,7
3,90,a,Female,hl,6
3,91,a,Female,hl,3
3,92,a,Female,hl,17
3,93,a,Female,hl,0
3,94,a,Female,hl,3
3,95,a,Female,hl,12
3,96,a,Female,hl,19
3,97,a,Female,hl,3
3,98,a,Female,hl,4
3,99,a,Female,hl,28
3,100,a,Female,hl,16
3,105,a,Female,hl,5
3,110,a,Female,hl,2
3,0,a,Male,hl,8
3,1,a,Male,hl,8
3,2,a,Male,hl,5
3,3,a,Male,hl,4
3,4,a,Male,hl,0
3,5,a,Male,hl,7
3,6,a,Male,hl,12
3,7,a,Male,hl,4
3,8,a,Male,hl,11
3,9,a,Male,hl,17
3,10,a,Male,hl,12
3,11,a,Male,hl,1
3,12,a,Male,hl,8
3,13,a,Male,hl,8
3,14,a,Male,hl,0
3,15,a,Male,hl,10
3,16,a,Male,hl,2
3,17,a,Male,hl,10
3,18,a,Male,hl,10
3,19,a,Male,hl,1
3,20,a,Male,hl,3
3,21,a,Male,hl,16
3,22,a,Male,hl,0
3,23,a,Male,hl,8
3,24,a,Male,hl,16
3,25,a,Male,hl,5
3,26,a,Male,hl,1
3,27,a,Male,hl,6
3,28,a,Male,hl,2
3,29,a,Male,hl,10
3,30,a,Male,hl,0
3,31,a,Male,hl,6
3,32,a,Male,hl,1
3,33,a,Male,hl,6
3,34,a,Male,hl,1
3,35,a,Male,hl,4
3,36,a,Male,hl,6
3,37,a,Male,hl,2
3,38,a,Male,hl,1
3,39,a,Male,hl,6
3,40,a,Male,hl,3
3,41,a,Male,hl,12
3,42,a,Male,hl,1
3,43,a,Male,hl,5
3,44,a,Male,hl,3
3,45,a,Male,hl,0
3,46,a,Male,hl,16
3,47,a,Male,hl,9
3,48,a,Male,hl,1
3,49,a,Male,hl,10
3,50,a,Male,hl,12
3,51,a,Male,hl,9
3,52,a,Male,hl,2
3,53,a,Male,hl,10
3,54,a,Male,hl,5
3,55,a,Male,hl,27
3,56,a,Male,hl,1
3,57,a,Male,hl,23
3,58,a,Male,hl,8
3,59,a,Male,hl,10
3,60,a,Male,hl,3
3,61,a,Male,hl,8
